"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
"76" 19 19.3333333333333 19.3333333333333 17 73.3333333333333 166.333333333333 94.3333333333333 109.666666666667
"77" 19 19.3333333333333 19.3333333333333 17 80.6666666666667 183 104 114.666666666667
"78" 19 19.3333333333333 19.3333333333333 17 86 195.666666666667 114.666666666667 120
"79" 19 19.3333333333333 19.3333333333333 17.3333333333333 90.6666666666667 209.333333333333 124 124.333333333333
"80" 19 19.3333333333333 19.3333333333333 17.3333333333333 95 220.333333333333 131 128
"81" 19 19.3333333333333 19.3333333333333 17.3333333333333 103.333333333333 232 140.666666666667 132
"82" 19 19.3333333333333 19.3333333333333 17.3333333333333 112.333333333333 245.333333333333 148.666666666667 136.333333333333
"83" 19 19.3333333333333 19.3333333333333 17.6666666666667 115 257 158.666666666667 141.666666666667
"84" 19 19.6666666666667 19.3333333333333 17.6666666666667 121.333333333333 269.333333333333 169 144.666666666667
"85" 19 20 19.3333333333333 17.6666666666667 129 278 179 147
"86" 19 20 19.3333333333333 18 135.333333333333 289.333333333333 192.333333333333 150.333333333333
"87" 19 20 19.3333333333333 18 141.666666666667 298 200 153
"88" 19 20 19.3333333333333 18 146.666666666667 301.333333333333 210 156.333333333333
"89" 19 20 19.3333333333333 18 150.666666666667 309.666666666667 217 158
"90" 19 20 19.3333333333333 18 153.333333333333 317.666666666667 223 161.333333333333
"91" 19 20 19.3333333333333 18 158 323.666666666667 233.666666666667 162.333333333333
"92" 19 20 19.3333333333333 18 161.333333333333 331 240.333333333333 164.333333333333
"93" 19 20 19.3333333333333 18 162.666666666667 338.333333333333 249 167.333333333333
"94" 19 20 19.3333333333333 18 166 345.333333333333 258.666666666667 169
"95" 19 20 19.3333333333333 18 167 352.333333333333 264.333333333333 170.333333333333
"96" 19 20 19.3333333333333 18 168.666666666667 358.333333333333 270 171.333333333333
"97" 19 20 19.3333333333333 18 170.666666666667 363.333333333333 274.666666666667 171.666666666667
"98" 19 20 19.3333333333333 18 172.666666666667 366.333333333333 278 171.333333333333
"99" 19 20 19.3333333333333 18 173 370.666666666667 281.666666666667 172.666666666667
"100" 19 20 19.3333333333333 18 173.333333333333 373.666666666667 286 173.666666666667
