"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
"79" 19 19.6666666666667 19.6666666666667 17.6666666666667 117.333333333333 219 219 91
"80" 19 19.6666666666667 19.6666666666667 17.6666666666667 123.333333333333 229.666666666667 229.666666666667 96.6666666666667
"81" 19 19.6666666666667 19.6666666666667 17.6666666666667 129 240 240 99.3333333333333
"82" 19 19.6666666666667 19.6666666666667 17.6666666666667 135.333333333333 253.666666666667 253.666666666667 104
"83" 19 19.6666666666667 19.6666666666667 17.6666666666667 139.333333333333 269.333333333333 269.333333333333 109
"84" 19 19.6666666666667 19.6666666666667 17.6666666666667 147.333333333333 277.333333333333 277.333333333333 114.333333333333
"85" 19 19.6666666666667 19.6666666666667 17.6666666666667 151 287.666666666667 287.666666666667 117.333333333333
"86" 19 19.6666666666667 19.6666666666667 17.6666666666667 156 298.333333333333 298.333333333333 124.333333333333
"87" 19 19.6666666666667 19.6666666666667 17.6666666666667 160 304.666666666667 304.666666666667 129.333333333333
"88" 19 19.6666666666667 19.6666666666667 17.6666666666667 162 311 311 133.666666666667
"89" 19 19.6666666666667 19.6666666666667 17.6666666666667 164 319 319 139
"90" 19 19.6666666666667 19.6666666666667 17.6666666666667 167 324.666666666667 324.666666666667 144
"91" 19 19.6666666666667 19.6666666666667 17.6666666666667 168.666666666667 332 332 147.666666666667
"92" 19 19.6666666666667 19.6666666666667 17.6666666666667 172.333333333333 339 339 150
"93" 19 19.6666666666667 19.6666666666667 17.6666666666667 174.333333333333 344.333333333333 344.333333333333 153
"94" 19 19.6666666666667 19.6666666666667 17.6666666666667 176 349.666666666667 349.666666666667 154.666666666667
"95" 19 19.6666666666667 19.6666666666667 17.6666666666667 178 355.666666666667 355.666666666667 159
"96" 19 19.6666666666667 19.6666666666667 17.6666666666667 179.666666666667 358.333333333333 358.333333333333 161.333333333333
"97" 19 19.6666666666667 19.6666666666667 17.6666666666667 181.666666666667 362.333333333333 362.333333333333 163.333333333333
"98" 19 19.6666666666667 19.6666666666667 17.6666666666667 181.333333333333 365 365 167
"99" 19 20 20 17.6666666666667 182 368.333333333333 368.333333333333 167.666666666667
"100" 19 20 20 17.6666666666667 182.333333333333 370 370 170.333333333333
