"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
"87" 32.3333333333333 36 36 39 719.333333333333 870 870 564
"88" 32.6666666666667 36 36 39 720.333333333333 874 874 567
"89" 33 36 36 39 723 879.666666666667 879.666666666667 569.666666666667
"90" 33 36 36 39 723.666666666667 885 885 573.666666666667
"91" 33 36 36 39 725.333333333333 889.333333333333 889.333333333333 576.666666666667
"92" 33 36 36 39 726 895.666666666667 895.666666666667 580
"93" 32.6666666666667 36 36 39 726.333333333333 897.666666666667 897.666666666667 581.666666666667
"94" 32.6666666666667 36 36 39 727.666666666667 902.666666666667 902.666666666667 585.666666666667
"95" 32.6666666666667 36 36 39 728.666666666667 904.666666666667 904.666666666667 586.666666666667
"96" 32.6666666666667 36 36 39 729 909.333333333333 909.333333333333 588.333333333333
"97" 32.6666666666667 36 36 39 730 913 913 589.666666666667
"98" 32.6666666666667 36 36 39 731 916.333333333333 916.333333333333 593.333333333333
"99" 32.6666666666667 36 36 39 731.666666666667 919.333333333333 919.333333333333 597.666666666667
"100" 32.6666666666667 36 36 39 732.666666666667 922 922 598.666666666667
