"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
"77" 34.6666666666667 38 38 39 697.666666666667 623.666666666667 623.666666666667 482
"78" 34.6666666666667 37.6666666666667 37.6666666666667 39 704 641 641 494.666666666667
"79" 35 37.6666666666667 37.6666666666667 39 711.333333333333 664 664 509.333333333333
"80" 35 37.3333333333333 37.3333333333333 39 714.666666666667 679 679 518
"81" 35 37.3333333333333 37.3333333333333 39 720.666666666667 701.666666666667 701.666666666667 532
"82" 35 37 37 39 723.666666666667 710 710 537.333333333333
"83" 34.6666666666667 36.6666666666667 36.6666666666667 39 725.333333333333 722.666666666667 722.666666666667 545.666666666667
"84" 34.6666666666667 36.6666666666667 36.6666666666667 39 728.333333333333 735.666666666667 735.666666666667 551
"85" 34.6666666666667 36.6666666666667 36.6666666666667 39 730 748.666666666667 748.666666666667 559.333333333333
"86" 34.3333333333333 36.6666666666667 36.6666666666667 39 732.333333333333 761 761 566.666666666667
"87" 34.3333333333333 36.6666666666667 36.6666666666667 39 733.333333333333 770.333333333333 770.333333333333 570.666666666667
"88" 34.3333333333333 36.6666666666667 36.6666666666667 39 734.666666666667 776.333333333333 776.333333333333 574.666666666667
"89" 34.3333333333333 36.6666666666667 36.6666666666667 39 736.333333333333 782.333333333333 782.333333333333 579.666666666667
"90" 34.3333333333333 36.6666666666667 36.6666666666667 39 737.666666666667 788.666666666667 788.666666666667 584.333333333333
"91" 34.3333333333333 36.6666666666667 36.6666666666667 39 739.666666666667 796 796 587.666666666667
"92" 34.3333333333333 36.6666666666667 36.6666666666667 39 743 805 805 590.333333333333
"93" 34.3333333333333 36.3333333333333 36.3333333333333 39 744 808.666666666667 808.666666666667 593.666666666667
"94" 33.3333333333333 36.3333333333333 36.3333333333333 39 731.666666666667 808 808 594
"95" 33.3333333333333 36.3333333333333 36.3333333333333 39 732 815.666666666667 815.666666666667 596
"96" 33.6666666666667 36.3333333333333 36.3333333333333 39 732.666666666667 821 821 598.333333333333
"97" 33 36 36 39 720.333333333333 819.333333333333 819.333333333333 600.333333333333
"98" 33 36 36 39 719 823.333333333333 823.333333333333 601.333333333333
"99" 33 36 36 39 719 824 824 605.333333333333
"100" 33.3333333333333 36 36 39 720.333333333333 828.666666666667 828.666666666667 607
