"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
"76" 35.3333333333333 38.6666666666667 38.6666666666667 39 692.666666666667 1235.66666666667 1235.66666666667 469
"77" 34.6666666666667 38.6666666666667 38.6666666666667 39 697.666666666667 1258.66666666667 1258.66666666667 482
"78" 34.6666666666667 38.6666666666667 38.6666666666667 39 704 1282.66666666667 1282.66666666667 494.666666666667
"79" 35 38.6666666666667 38.6666666666667 39 711.333333333333 1303.33333333333 1303.33333333333 509.333333333333
"80" 35 38.6666666666667 38.6666666666667 39 714.666666666667 1316.33333333333 1316.33333333333 518
"81" 35 38.6666666666667 38.6666666666667 39 720.666666666667 1328 1328 532
"82" 35 38.6666666666667 38.6666666666667 39 723.666666666667 1341 1341 537.333333333333
"83" 34.6666666666667 38.6666666666667 38.6666666666667 39 725.333333333333 1354 1354 545.666666666667
"84" 34.6666666666667 38.6666666666667 38.6666666666667 39 728.333333333333 1363.33333333333 1363.33333333333 551
"85" 34.6666666666667 38.6666666666667 38.6666666666667 39 730 1374.33333333333 1374.33333333333 559.333333333333
"86" 34.3333333333333 38.6666666666667 38.6666666666667 39 732.333333333333 1380.33333333333 1380.33333333333 566.666666666667
"87" 34.3333333333333 38.6666666666667 38.6666666666667 39 733.333333333333 1390.33333333333 1390.33333333333 570.666666666667
"88" 34.3333333333333 38.6666666666667 38.6666666666667 39 734.666666666667 1398.33333333333 1398.33333333333 574.666666666667
"89" 34.3333333333333 38.6666666666667 38.6666666666667 39 736.333333333333 1402.66666666667 1402.66666666667 579.666666666667
"90" 34.3333333333333 38.6666666666667 38.6666666666667 39 737.666666666667 1405 1405 584.333333333333
"91" 34.3333333333333 38.6666666666667 38.6666666666667 39 739.666666666667 1410 1410 587.666666666667
"92" 34.3333333333333 38.6666666666667 38.6666666666667 39 743 1412.66666666667 1412.66666666667 590.333333333333
"93" 34.3333333333333 38.6666666666667 38.6666666666667 39 744 1415 1415 593.666666666667
"94" 34 38.6666666666667 38.6666666666667 39 741.333333333333 1414 1414 594
"95" 34 38.6666666666667 38.6666666666667 39 741.333333333333 1416 1416 596
"96" 34.3333333333333 38.6666666666667 38.6666666666667 39 742 1420.33333333333 1420.33333333333 598.333333333333
"97" 34.3333333333333 38.6666666666667 38.6666666666667 39 739.333333333333 1419.66666666667 1419.66666666667 600.333333333333
"98" 34.3333333333333 38.6666666666667 38.6666666666667 39 738 1421.33333333333 1421.33333333333 601.333333333333
"99" 34.3333333333333 38.6666666666667 38.6666666666667 39 738 1424.33333333333 1424.33333333333 605.333333333333
"100" 34.6666666666667 38.6666666666667 38.6666666666667 39 739.333333333333 1426.33333333333 1426.33333333333 607
